definition_name,seq_len,latency_ms,tflops,workload_uuid
mha_bwd_d64,512,0.07763683333333334,411.57317512675763,38baf03a-bcd4-5486-935c-ef1486693d52
mha_bwd_d64,1024,0.20759399999999997,619.6441874191477,51b6b28d-e9a8-5f7f-a437-304e13b97712
mha_bwd_d64,2048,0.6623180000000001,779.8090490009472,eafa3dc1-27c3-5f1c-a1f3-626c0f45052c
mha_bwd_d64,4096,2.5012253333333336,822.6478489246958,d3bcb902-6a13-5ada-9251-fa841b10cd0b
mha_bwd_d64,8192,10.090626,820.5155124492418,bd30c48b-b4c2-5545-a770-66846f074789
mha_bwd_d64,16384,39.65405533333333,832.6816234173968,292082f0-8217-50f2-9468-c1b63678ca3c
mha_bwd_d128,512,0.12265583333333334,523.2440384378499,05daa99e-2002-5928-bd13-5deb1807042c
mha_bwd_d128,1024,0.3123573333333333,826.7042291306655,715e94e7-2b8b-51ea-95b2-09732c3b0169
mha_bwd_d128,2048,0.9800245,1048.6579619616132,f5645ae3-e24f-5534-9d30-c46b68a8ffea
mha_bwd_d128,4096,3.9095701666666667,1075.7261746140312,38c3b07c-f006-5f5e-9860-ba214c805a6b
mha_bwd_d128,8192,14.924261166666668,1107.4833049101132,ed721917-b592-5a22-8353-a23428a17123
mha_bwd_d128,16384,57.86323516666667,1139.777851690917,fb70f32b-37bd-5d0c-b14d-a7f5f6d762ca
mha_bwd_d64_causal,512,0.060698499999999996,265.2284025656438,321d43e9-2f96-547d-9af0-f1174bda6395
mha_bwd_d64_causal,1024,0.14587166666666665,443.3372251729838,c4f6b939-51f4-5e23-923c-38fe7540a177
mha_bwd_d64_causal,2048,0.41164716666666673,626.333267801842,0dbcbc16-aa2c-5f25-a22c-80d4ee9a4e0c
mha_bwd_d64_causal,4096,1.3309138333333332,772.039892806373,5799ea50-77aa-56cb-9f62-a4c1f5473770
mha_bwd_d64_causal,8192,5.299939166666667,786.8430897757361,8361ce91-71dd-52c6-88c2-a34b0e560b50
mha_bwd_d64_causal,16384,20.116743166666666,826.252480264147,d42b55d6-f71b-5f90-99a4-44f71cebe7b6
mha_bwd_d128_causal,512,0.10127983333333335,318.4875427125079,01e3a2d0-edaa-5507-b408-db0991df67de
mha_bwd_d128_causal,1024,0.23566933333333337,546.5513227547641,21c612ba-2d4c-56e4-9ee9-599a164391c6
mha_bwd_d128_causal,2048,0.6309808333333334,817.2812408476702,16fa95d6-5eff-531e-8269-7a45a2649f6a
mha_bwd_d128_causal,4096,2.1599981666666666,955.5966489030866,c119b3f0-c051-5e96-9c2a-2268d992fe1a
mha_bwd_d128_causal,8192,7.8118134999999995,1050.0308379281623,a2cb14f5-8a7c-53d0-8a23-6e25e6033830
mha_bwd_d128_causal,16384,30.000786666666666,1095.621386658037,939253d7-771f-5421-b0dc-f9b55561722c
