definition_name,seq_len,latency_ms,tflops,workload_uuid
mha_with_lse_d64,512,0.025082666666666666,513.4859079424541,7cde18bb-9852-4686-9c46-1ddd947983ef
mha_with_lse_d64,1024,0.073408,701.5882398722231,133c0470-ebd6-465d-8d72-2b3434b60396
mha_with_lse_d64,2048,0.23386633333333337,882.1876426376826,7981ac38-4da5-4556-aca8-54030547467f
mha_with_lse_d64,4096,0.8506963333333332,975.4848045594895,7d2575a0-bcc2-42a0-812f-6a7e9a57d97f
mha_with_lse_d64,8192,3.5918325,925.3537754029159,cc51c9ff-4dc9-4740-b1fb-7445d752a516
mha_with_lse_d64,16384,14.441271833333332,913.34020419327,d32728c4-6700-404e-807b-a3822abc7814
mha_with_lse_d128,512,0.031252999999999996,819.3722584364933,3d92fe55-87fb-4016-9a2c-c1bd6526d10a
mha_with_lse_d128,1024,0.08621333333333332,1195.7035902004454,273c13e8-6faa-40b3-a4d0-bf6113359ec6
mha_with_lse_d128,2048,0.27970116666666667,1465.2227639185437,0c6a7e3e-4098-4022-9377-df6a39ec6193
mha_with_lse_d128,4096,1.1194438333333334,1456.0327276122714,bc38b351-d595-451b-9153-8e225702e53b
mha_with_lse_d128,8192,4.858727,1359.5671839473712,94420e1f-9cd0-4354-bbc6-60dd8e3e984d
mha_with_lse_d128,16384,19.396352500000003,1359.30014674208,b6b86bc4-a7ca-4d4a-b001-2e53c6602c43
mha_with_lse_d256,512,0.08450666666666667,609.6968750174982,e029de10-28a7-4330-912f-77b03ec9bdb9
mha_with_lse_d256,1024,0.25694900000000004,801.7335385265534,06ebecf7-f415-4095-a4ad-fda5f5b5372d
mha_with_lse_d256,2048,0.9653869999999999,824.7530351044118,0bdb6ed3-05c2-4fb4-ae68-9b4fb66acdf9
mha_with_lse_d256,4096,4.2081195,790.3117651290632,2b241dd1-683b-48e4-8d4b-3062cea34523
mha_with_lse_d256,8192,16.740153833333334,795.0073655690595,6fdae708-0dd1-48fb-b52b-0f4f1abf2af9
mha_with_lse_d256,16384,66.6130735,796.0884338349484,e04c1871-6f48-464d-bd71-730056cc6696
mha_with_lse_d64_causal,512,0.026410666666666666,244.32993270841374,e94334ce-469f-4717-b46a-e9f623326647
mha_with_lse_d64_causal,1024,0.058090499999999996,443.6173151967775,f3b866cd-66f3-4385-8a8e-1747ba640fce
mha_with_lse_d64_causal,2048,0.15659800000000001,658.1764969180998,2e552518-49fd-4d12-875e-ae7378c2af1b
mha_with_lse_d64_causal,4096,0.5003101666666666,824.377064772501,b69f7675-568f-40f2-9a4b-8bbe374b4a59
mha_with_lse_d64_causal,8192,1.8455875,882.1686892294899,8d671934-1c11-4691-ad0a-118782cc6169
mha_with_lse_d64_causal,16384,7.534408166666666,881.425587373377,7d762110-27a6-42ff-a687-e7df25162fa2
mha_with_lse_d128_causal,512,0.03186683333333334,402.51691525264897,8c1722c8-944f-4053-ad77-380cb64c958f
mha_with_lse_d128_causal,1024,0.06733866666666667,765.7429806656103,87694309-729f-4509-bdd5-d25b6523ba99
mha_with_lse_d128_causal,2048,0.18498616666666665,1115.4149664983408,00fc7dc5-c57b-4920-9422-367cea0166ce
mha_with_lse_d128_causal,4096,0.6387366666666666,1302.5663860189134,6d2f67a7-225a-4af5-87d3-cbb99b496325
mha_with_lse_d128_causal,8192,2.6103798333333335,1301.8170321442994,d4cd3a7b-9942-46dc-9ea5-b670bfce976c
mha_with_lse_d128_causal,16384,10.234148,1296.0296472056798,8e48d081-4b1a-4a6d-aaa5-69c86f34cbdb
mha_with_lse_d256_causal,512,0.06921083333333333,372.10832342047695,e1ffd797-a856-411f-ac64-120e8930fda9
mha_with_lse_d256_causal,1024,0.17317300000000002,595.0539665024633,a21dd0ef-57b3-4eab-ad2a-e6a162f1ef3c
mha_with_lse_d256_causal,2048,0.5849221666666666,717.562407073116,75e0cf7f-33f7-4ce4-9513-661a0ba97813
mha_with_lse_d256_causal,4096,2.2542995,717.8000153622305,537d3abe-1ece-444f-9a65-ce1e1a67ab8b
mha_with_lse_d256_causal,8192,8.901058333333333,738.5935295497825,a8cae80f-c12e-4ae4-b377-175065e35222
mha_with_lse_d256_causal,16384,34.27724383333333,772.1629932955067,bd46cbdf-f5aa-4a26-bd2b-1116031f5e39
