definition_name,seq_len,latency_ms,tflops,workload_uuid
mha_bwd_d64,512,0.1476005,216.59592806640646,38baf03a-bcd4-5486-935c-ef1486693d52
mha_bwd_d64,1024,0.40697700000000003,323.389019447411,51b6b28d-e9a8-5f7f-a437-304e13b97712
mha_bwd_d64,2048,1.280149,411.14165311473687,eafa3dc1-27c3-5f1c-a1f3-626c0f45052c
mha_bwd_d64,4096,4.743558,431.3509545836253,d3bcb902-6a13-5ada-9251-fa841b10cd0b
mha_bwd_d64,8192,18.5108485,451.02735428770916,bd30c48b-b4c2-5545-a770-66846f074789
mha_bwd_d64,16384,74.739446,442.02400057440406,292082f0-8217-50f2-9468-c1b63678ca3c
mha_bwd_d96,512,0.21551499999999998,224.70513244265732,02cd8b5b-bb29-5737-ad07-f35e5f4020a5
mha_bwd_d96,1024,0.596914,324.6817609916386,a259be90-cba9-5c0c-87c7-b58030342126
mha_bwd_d96,2048,1.9481991666666667,402.24381711528997,b896a45f-f8c6-5d18-abb3-3f0c3ee933ae
mha_bwd_d96,4096,7.344359999999999,422.9789664187789,082481a9-4a67-5c62-8093-560bb80e4c24
mha_bwd_d96,8192,29.293251666666666,423.49825183516543,ca7b8ebc-8805-5eef-93ad-786698bae9ce
mha_bwd_d96,16384,115.41028116666666,431.7761472191852,f1742011-c9a0-5e3f-b416-73ca495cd306
mha_bwd_d128,512,0.239648,267.4192628013549,05daa99e-2002-5928-bd13-5deb1807042c
mha_bwd_d128,1024,0.6377455,405.29679567743045,715e94e7-2b8b-51ea-95b2-09732c3b0169
mha_bwd_d128,2048,2.05452,493.7026573312027,f5645ae3-e24f-5534-9d30-c46b68a8ffea
mha_bwd_d128,4096,7.752544,529.9592905802336,38c3b07c-f006-5f5e-9860-ba214c805a6b
mha_bwd_d128,8192,30.917246,536.5129223553894,ed721917-b592-5a22-8353-a23428a17123
mha_bwd_d128,16384,121.075733,542.3221365717441,fb70f32b-37bd-5d0c-b14d-a7f5f6d762ca
mha_bwd_d64_causal,512,0.1317125,121.544670369476,321d43e9-2f96-547d-9af0-f1174bda6395
mha_bwd_d64_causal,1024,0.306578,209.1691269537211,c4f6b939-51f4-5e23-923c-38fe7540a177
mha_bwd_d64_causal,2048,0.839359,308.67086387175874,0dbcbc16-aa2c-5f25-a22c-80d4ee9a4e0c
mha_bwd_d64_causal,4096,2.6701354999999998,380.7360957742515,5799ea50-77aa-56cb-9f62-a4c1f5473770
mha_bwd_d64_causal,8192,9.9484075,418.48813758572174,8361ce91-71dd-52c6-88c2-a34b0e560b50
mha_bwd_d64_causal,16384,38.571788999999995,430.2530674336191,d42b55d6-f71b-5f90-99a4-44f71cebe7b6
mha_bwd_d96_causal,512,0.17745683333333337,135.25947644917056,c2474a6e-35d9-5e68-b249-c53aef561b99
mha_bwd_d96_causal,1024,0.4251323333333333,229.68431014758224,15013b6d-0805-508a-90f5-c1af06b3e8b8
mha_bwd_d96_causal,2048,1.2052103333333335,322.5798938049947,34baaa30-c643-503a-b56b-ba7e52d8ad2a
mha_bwd_d96_causal,4096,4.178636,367.97506385371105,3a45eb5c-3362-5705-bd42-80324d26a471
mha_bwd_d96_causal,8192,15.445353833333334,403.1566880325071,faf10b5a-e821-59e0-b623-4f83322e7951
mha_bwd_d96_causal,16384,60.38942016666667,416.22077192975735,0f84231c-4f98-54ee-a874-e5247418270f
mha_bwd_d128_causal,512,0.214017,151.5321729067585,01e3a2d0-edaa-5507-b408-db0991df67de
mha_bwd_d128_causal,1024,0.468785,274.4265301871482,21c612ba-2d4c-56e4-9ee9-599a164391c6
mha_bwd_d128_causal,2048,1.2899405000000002,401.29755071150277,16fa95d6-5eff-531e-8269-7a45a2649f6a
mha_bwd_d128_causal,4096,4.544847000000001,453.2023768860631,c119b3f0-c051-5e96-9c2a-2268d992fe1a
mha_bwd_d128_causal,8192,16.542651499999998,501.2017902200725,a2cb14f5-8a7c-53d0-8a23-6e25e6033830
mha_bwd_d128_causal,16384,63.64264,519.312441900695,939253d7-771f-5421-b0dc-f9b55561722c
